0.684557,1.012372,2.439024 11,13,17
0.658845,0.988268,2.380952 7,11,20
0.634330,0.965285,2.325581 3,9,4
0.597353,0.922384,2.222222 8,8,3
0.551783,0.864735,2.083333 40,45,43
0.543548,0.864735,2.083333 70,83,75
0.535312,0.864735,2.083333 70,85,72
0.527076,0.864735,2.083333 66,79,69
0.592961,0.988268,2.380952 17,27,18
0.612726,1.037682,2.500000 19,21,18
0.618301,1.064289,2.564103 18,18,18
0.608165,1.064289,2.564103 18,20,19
0.598029,1.064289,2.564103 10,15,16
0.587893,1.064289,2.564103 5,15,16
0.592961,1.092296,2.631579 10,12,16
0.582558,1.092296,2.631579 13,10,17
0.587619,1.121818,2.702703 13,13,18
0.561752,1.092296,2.631579 11,9,22
0.566251,1.121818,2.702703 13,6,22
0.540947,1.092296,2.631579 15,8,18
0.504017,1.037682,2.500000 9,9,9
0.482082,1.012372,2.439024 12,14,11
0.472440,1.012372,2.439024 20,21,16
0.474369,1.037682,2.500000 31,32,27
0.464486,1.037682,2.500000 38,40,37
0.466260,1.064289,2.564103 39,45,45
0.468127,1.092296,2.631579 35,39,42
0.470095,1.121818,2.702703 18,22,23
0.459411,1.121818,2.702703 10,14,19
0.448727,1.121818,2.702703 6,7,12
0.450211,1.152980,2.777778 8,9,6
0.439230,1.152980,2.777778 7,8,3
0.428250,1.152980,2.777778 10,8,8
0.417269,1.152980,2.777778 16,7,8
0.406288,1.152980,2.777778 23,13,19
0.374502,1.092296,2.631579 50,53,47
0.364099,1.092296,2.631579 52,62,51
0.353696,1.092296,2.631579 55,61,56
0.352571,1.121818,2.702703 59,61,56
0.341887,1.121818,2.702703 55,60,62
0.331203,1.121818,2.702703 54,57,57
0.329423,1.152980,2.777778 60,60,54
0.318442,1.152980,2.777778 51,56,50
0.307461,1.152980,2.777778 51,57,53
0.304951,1.185922,2.857143 51,56,50
0.293657,1.185922,2.857143 56,57,51
0.290667,1.220802,2.941176 52,53,48
0.279040,1.220802,2.941176 47,51,50
0.275517,1.257796,3.030303 44,49,52
0.263538,1.257796,3.030303 52,45,51
0.251559,1.257796,3.030303 48,47,48
0.247067,1.297102,3.125000 46,45,50
0.234714,1.297102,3.125000 47,48,43
0.229533,1.338944,3.225806 45,46,38
0.216781,1.338944,3.225806 45,44,48
0.204030,1.338944,3.225806 48,43,47
0.197654,1.383575,3.333333 47,43,45
0.184477,1.383575,3.333333 40,42,41
0.177207,1.431285,3.448275 45,39,43
0.163575,1.431285,3.448275 48,39,44
0.149944,1.431285,3.448275 45,37,40
0.141181,1.482402,3.571428 36,36,36
0.127063,1.482402,3.571428 39,39,37
0.117128,1.537306,3.703703 37,35,33
0.115298,1.729469,4.166666 11,8,9
0.103124,1.804664,4.347826 4,3,9
0.085936,1.804664,4.347826 1,1,0
0.068749,1.804664,4.347826 5,7,2
0.053906,1.886694,4.545454 1,6,0
0.035937,1.886694,4.545454 1,5,4
0.017969,1.886694,4.545454 4,6,6
-0.000000,1.976536,4.761904 3,1,2
-0.018824,1.976536,4.761904 5,4,2
-0.037648,1.976536,4.761904 3,3,1
-0.056472,1.976536,4.761904 3,4,0
-0.079061,2.075363,5.000000 1,5,0
-0.098827,2.075363,5.000000 4,5,2
-0.118592,2.075363,5.000000 8,2,3
-0.138358,2.075363,5.000000 5,6,5
-0.158123,2.075363,5.000000 3,8,1
-0.177888,2.075363,5.000000 4,7,3
-0.188242,1.976536,4.761904 14,13,14
-0.217419,2.075363,5.000000 24,23,16
-0.237184,2.075363,5.000000 24,22,22
-0.256950,2.075363,5.000000 21,22,26
-0.291279,2.184593,5.263157 22,23,17
-0.312085,2.184593,5.263157 22,21,13
-0.332890,2.184593,5.263157 24,20,16
-0.373346,2.305959,5.555555 24,19,16
-0.395307,2.305959,5.555555 23,19,20
-0.417269,2.305959,5.555555 21,18,20
-0.465067,2.441604,5.882352 26,19,13
-0.488321,2.441604,5.882352 19,13,15
-0.543547,2.594204,6.249999 11,9,15
-0.568254,2.594204,6.249999 4,8,4
-0.558081,2.441604,5.882352 8,7,3
-0.581334,2.441604,5.882352 2,7,3
-0.604588,2.441604,5.882352 0,3,0
-0.627841,2.441604,5.882352 2,2,2
-0.651094,2.441604,5.882352 2,2,0
-0.636884,2.305959,5.555555 4,6,3
-0.658845,2.305959,5.555555 1,3,0
-0.680807,2.305959,5.555555 5,9,3
-0.702768,2.305959,5.555555 2,4,0
-0.686586,2.184593,5.263157 3,5,0
-0.707392,2.184593,5.263157 4,4,2
-0.691788,2.075363,5.000000 13,6,13
-0.711553,2.075363,5.000000 15,6,1
-0.731318,2.075363,5.000000 16,7,2
-0.715318,1.976536,4.761904 17,7,5
-0.734142,1.976536,4.761904 18,6,5
-0.752966,1.976536,4.761904 16,7,2
-0.736709,1.886694,4.545454 18,8,6
-0.754678,1.886694,4.545454 17,7,3
-0.772646,1.886694,4.545454 18,8,0
-0.790615,1.886694,4.545454 21,9,3
-0.773427,1.804664,4.347826 22,8,8
-0.790615,1.804664,4.347826 17,4,11
-0.807802,1.804664,4.347826 20,6,4
-0.790615,1.729469,4.166666 22,5,0
-0.807086,1.729469,4.166666 23,5,1
-0.823557,1.729469,4.166666 21,8,0
-0.806427,1.660290,4.000000 17,8,0
-0.822239,1.660290,4.000000 16,8,2
-0.838051,1.660290,4.000000 17,7,12
-0.821023,1.596433,3.846154 17,6,13
-0.836227,1.596433,3.846154 17,7,0
-0.851431,1.596433,3.846154 23,7,9
-0.834538,1.537306,3.703703 13,7,7
-0.849179,1.537306,3.703703 19,6,5
-0.863820,1.537306,3.703703 24,4,6
-0.878461,1.537306,3.703703 23,4,12
-0.861205,1.482402,3.571428 28,5,8
-0.875323,1.482402,3.571428 19,6,4
-0.889441,1.482402,3.571428 23,7,10
-0.872402,1.431285,3.448275 26,6,11
-0.886033,1.431285,3.448275 25,1,19
-0.899665,1.431285,3.448275 22,5,6
-0.882853,1.383575,3.333333 29,6,12
-0.896030,1.383575,3.333333 22,2,17
-0.909207,1.383575,3.333333 18,5,16
-0.892629,1.338944,3.225806 18,6,5
-0.905381,1.338944,3.225806 21,6,1
-0.918133,1.338944,3.225806 27,3,1
-0.901795,1.297102,3.125000 28,6,1
-0.914148,1.297102,3.125000 18,7,0
-0.926501,1.297102,3.125000 27,5,3
-0.910405,1.257796,3.030303 27,6,16
-0.922384,1.257796,3.030303 24,5,10
-0.934363,1.257796,3.030303 23,5,4
-0.918508,1.220802,2.941176 31,4,4
-0.930135,1.220802,2.941176 30,5,6
-0.941761,1.220802,2.941176 27,7,4
-0.926149,1.185922,2.857143 26,6,0
-0.937443,1.185922,2.857143 31,6,6
-0.948738,1.185922,2.857143 21,3,12
-0.933364,1.152980,2.777778 25,3,16
-0.944345,1.152980,2.777778 27,6,7
-0.955326,1.152980,2.777778 28,7,13
-0.940190,1.121818,2.702703 26,4,22
-0.950874,1.121818,2.702703 29,4,24
-0.961558,1.121818,2.702703 19,6,15
-0.946657,1.092296,2.631579 28,7,3
-0.957060,1.092296,2.631579 33,5,1
-0.942656,1.064289,2.564103 23,5,1
-0.952792,1.064289,2.564103 23,12,10
-0.938855,1.037682,2.500000 26,10,15
-0.948738,1.037682,2.500000 27,5,13
-0.935239,1.012372,2.439024 27,5,8
-0.944881,1.012372,2.439024 29,4,8
-0.954522,1.012372,2.439024 29,4,6
-0.941208,0.988268,2.380952 27,5,22
-0.950620,0.988268,2.380952 28,3,24
-0.960032,0.988268,2.380952 34,2,9
-0.969444,0.988268,2.380952 29,5,12
-0.978856,0.988268,2.380952 33,4,7
-0.988268,0.988268,2.380952 31,5,9
0.722458,0.708827,1.724138 7,18,14
0.728198,0.721262,1.754386 14,16,16
0.734142,0.734142,1.785714 12,14,16
0.727083,0.734142,1.785714 8,17,14
0.733115,0.747490,1.818182 9,18,14
0.739371,0.761333,1.851852 12,16,12
0.732051,0.761333,1.851852 12,16,16
0.738404,0.775697,1.886792 9,17,17
0.745002,0.790615,1.923077 11,15,17
0.751859,0.806117,1.960784 14,14,16
0.744108,0.806117,1.960784 8,13,16
0.751084,0.822239,2.000000 11,16,19
0.758345,0.839020,2.040816 10,14,16
0.750277,0.839020,2.040816 11,13,17
0.757672,0.856499,2.083333 12,13,17
0.765382,0.874722,2.127660 12,12,17
0.756971,0.874722,2.127660 7,11,15
0.764834,0.893738,2.173913 13,13,16
0.756240,0.893738,2.173913 11,10,17
0.764261,0.913599,2.222222 8,11,16
0.755476,0.913599,2.222222 13,11,16
0.763662,0.934363,2.272727 14,8,20
0.754678,0.934363,2.272727 13,10,18
0.763035,0.956092,2.325581 11,11,6
0.753842,0.956092,2.325581 12,12,15
0.744649,0.956092,2.325581 17,6,15
0.735455,0.956092,2.325581 14,4,13
0.743554,0.978856,2.380952 9,6,20
0.734142,0.978856,2.380952 13,11,21
0.724730,0.978856,2.380952 13,10,14
0.715318,0.978856,2.380952 13,11,16
0.705906,0.978856,2.380952 14,12,16
0.713481,1.002731,2.439024 13,11,16
0.703840,1.002731,2.439024 12,9,15
0.694198,1.002731,2.439024 13,9,19
0.684557,1.002731,2.439024 11,12,16
0.658845,0.978856,2.380952 9,12,20
0.634330,0.956092,2.325581 4,8,7
0.597353,0.913599,2.222222 11,7,1
0.551783,0.856499,2.083333 39,34,34
0.543548,0.856499,2.083333 75,82,76
0.535312,0.856499,2.083333 73,86,77
0.527076,0.856499,2.083333 70,81,76
0.592961,0.978856,2.380952 27,32,20
0.628437,1.054153,2.564103 20,21,15
0.618301,1.054153,2.564103 17,19,14
0.624169,1.081894,2.631579 13,20,12
0.613767,1.081894,2.631579 11,22,15
0.619671,1.111134,2.702703 10,18,14
0.608987,1.111134,2.702703 16,14,17
0.598303,1.111134,2.702703 13,13,16
0.603942,1.141999,2.777778 11,14,18
0.592961,1.141999,2.777778 12,13,18
0.581980,1.141999,2.777778 12,13,18
0.587314,1.174627,2.857143 15,12,18
0.576019,1.174627,2.857143 14,10,13
0.564725,1.174627,2.857143 9,9,11
0.523515,1.111134,2.702703 12,6,8
0.474369,1.027799,2.500000 14,5,8
0.464486,1.027799,2.500000 19,13,17
0.454603,1.027799,2.500000 18,20,25
0.456124,1.054153,2.564103 34,34,41
0.445988,1.054153,2.564103 41,46,43
0.447321,1.081894,2.631579 34,44,40
0.448727,1.111134,2.702703 27,33,33
0.450211,1.141999,2.777778 11,16,10
0.439230,1.141999,2.777778 6,8,3
0.440485,1.174627,2.857143 6,5,9
0.429191,1.174627,2.857143 8,7,7
0.406288,1.141999,2.777778 19,15,21
0.374502,1.081894,2.631579 50,52,49
0.364099,1.081894,2.631579 55,61,53
0.363255,1.111134,2.702703 56,64,57
0.352571,1.111134,2.702703 57,63,56
0.341887,1.111134,2.702703 53,59,56
0.340404,1.141999,2.777778 56,59,57
0.329423,1.141999,2.777778 60,59,53
0.318442,1.141999,2.777778 51,56,49
0.316246,1.174627,2.857143 51,60,55
0.304951,1.174627,2.857143 53,55,54
0.293657,1.174627,2.857143 50,48,47
0.290667,1.209175,2.941176 47,51,48
0.279040,1.209175,2.941176 51,51,49
0.275517,1.245817,3.030303 47,53,50
0.263538,1.245817,3.030303 49,53,49
0.259420,1.284749,3.125000 48,48,48
0.247067,1.284749,3.125000 48,47,52
0.234714,1.284749,3.125000 49,50,45
0.229533,1.326192,3.225806 46,47,42
0.216781,1.326192,3.225806 45,46,44
0.210831,1.370399,3.333333 47,45,50
0.197654,1.370399,3.333333 48,44,50
0.184477,1.370399,3.333333 43,42,42
0.177207,1.417654,3.448275 45,39,43
0.163575,1.417654,3.448275 48,39,42
0.155299,1.468284,3.571428 41,40,40
0.141181,1.468284,3.571428 37,42,38
0.127063,1.468284,3.571428 40,40,41
0.117128,1.522665,3.703703 38,38,37
0.115298,1.712998,4.166666 6,6,4
0.103124,1.787476,4.347826 0,3,2
0.085936,1.787476,4.347826 1,3,0
0.068749,1.787476,4.347826 5,7,2
0.053906,1.868725,4.545454 4,6,1
0.035937,1.868725,4.545454 1,5,4
0.017969,1.868725,4.545454 0,2,1
-0.000000,1.957712,4.761904 5,5,5
-0.018824,1.957712,4.761904 0,1,0
-0.037648,1.957712,4.761904 4,6,3
-0.056472,1.957712,4.761904 5,5,3
-0.079061,2.055598,5.000000 4,6,3
-0.098827,2.055598,5.000000 0,2,0
-0.118592,2.055598,5.000000 8,9,4
-0.138358,2.055598,5.000000 7,6,4
-0.158123,2.055598,5.000000 4,7,0
-0.177888,2.055598,5.000000 2,6,4
-0.188242,1.957712,4.761904 12,14,14
-0.217419,2.055598,5.000000 23,23,20
-0.237184,2.055598,5.000000 23,26,15
-0.256950,2.055598,5.000000 22,25,16
-0.291279,2.163787,5.263157 21,22,18
-0.312085,2.163787,5.263157 23,22,18
-0.332890,2.163787,5.263157 25,21,23
-0.373346,2.283997,5.555555 26,20,20
-0.395307,2.283997,5.555555 26,20,24
-0.441814,2.418350,5.882352 23,18,22
-0.465067,2.418350,5.882352 23,18,12
-0.488321,2.418350,5.882352 19,14,11
-0.543547,2.569497,6.249999 13,11,11
-0.568254,2.569497,6.249999 2,5,0
-0.592961,2.569497,6.249999 0,2,0
-0.581334,2.418350,5.882352 0,5,1
-0.604588,2.418350,5.882352 2,4,1
-0.627841,2.418350,5.882352 2,1,1
-0.651094,2.418350,5.882352 2,2,0
-0.636884,2.283997,5.555555 4,4,2
-0.658845,2.283997,5.555555 1,4,1
-0.680807,2.283997,5.555555 2,7,3
-0.702768,2.283997,5.555555 3,4,1
-0.686586,2.163787,5.263157 5,7,3
-0.707392,2.163787,5.263157 7,6,7
-0.728198,2.163787,5.263157 16,9,16
-0.711553,2.055598,5.000000 17,7,6
-0.731318,2.055598,5.000000 17,8,0
-0.715318,1.957712,4.761904 17,7,6
-0.734142,1.957712,4.761904 18,6,5
-0.752966,1.957712,4.761904 16,7,2
-0.736709,1.868725,4.545454 16,6,5
-0.754678,1.868725,4.545454 18,7,3
-0.772646,1.868725,4.545454 17,6,1
-0.790615,1.868725,4.545454 21,7,5
-0.773427,1.787476,4.347826 19,5,8
-0.790615,1.787476,4.347826 18,5,12
-0.807802,1.787476,4.347826 19,7,2
-0.790615,1.712998,4.166666 23,8,1
-0.807086,1.712998,4.166666 25,7,3
-0.823557,1.712998,4.166666 22,9,1
-0.806427,1.644478,4.000000 18,7,3
-0.822239,1.644478,4.000000 17,5,11
-0.838051,1.644478,4.000000 17,5,8
-0.821023,1.581229,3.846154 17,6,8
-0.836227,1.581229,3.846154 18,6,5
-0.851431,1.581229,3.846154 18,5,8
-0.834538,1.522665,3.703703 16,5,16
-0.849179,1.522665,3.703703 26,7,3
-0.863820,1.522665,3.703703 25,3,3
-0.878461,1.522665,3.703703 25,5,9
-0.861205,1.468284,3.571428 23,6,1
-0.875323,1.468284,3.571428 16,6,5
-0.889441,1.468284,3.571428 17,5,3
-0.872402,1.417654,3.448275 23,7,5
-0.886033,1.417654,3.448275 23,2,11
-0.899665,1.417654,3.448275 24,8,5
-0.882853,1.370399,3.333333 28,4,19
-0.896030,1.370399,3.333333 24,4,23
-0.909207,1.370399,3.333333 21,4,14
-0.892629,1.326192,3.225806 20,1,2
-0.905381,1.326192,3.225806 21,5,0
-0.918133,1.326192,3.225806 24,4,7
-0.901795,1.284749,3.125000 25,6,12
-0.914148,1.284749,3.125000 15,11,0
-0.926501,1.284749,3.125000 20,4,4
-0.910405,1.245817,3.030303 26,4,10
-0.922384,1.245817,3.030303 24,3,12
-0.934363,1.245817,3.030303 27,3,16
-0.918508,1.209175,2.941176 28,3,6
-0.930135,1.209175,2.941176 26,1,14
-0.941761,1.209175,2.941176 26,2,12
-0.926149,1.174627,2.857143 29,4,1
-0.937443,1.174627,2.857143 33,5,5
-0.948738,1.174627,2.857143 26,1,15
-0.933364,1.141999,2.777778 31,3,14
-0.944345,1.141999,2.777778 30,4,3
-0.955326,1.141999,2.777778 31,5,16
-0.940190,1.111134,2.702703 32,3,24
-0.950874,1.111134,2.702703 27,3,18
-0.961558,1.111134,2.702703 23,8,16
-0.946657,1.081894,2.631579 30,6,10
-0.957060,1.081894,2.631579 32,3,4
-0.942656,1.054153,2.564103 27,6,0
-0.952792,1.054153,2.564103 28,10,9
-0.938855,1.027799,2.500000 30,9,14
-0.948738,1.027799,2.500000 29,2,9
-0.958620,1.027799,2.500000 29,4,9
-0.944881,1.002731,2.439024 32,1,11
-0.954522,1.002731,2.439024 33,0,17
-0.941208,0.978856,2.380952 31,3,19
-0.950620,0.978856,2.380952 31,4,18
-0.960032,0.978856,2.380952 33,3,21
-0.969444,0.978856,2.380952 31,6,10
-0.956092,0.956092,2.325581 34,5,4
-0.965285,0.956092,2.325581 31,5,7
0.722458,0.702011,1.724138 13,17,21
0.728198,0.714327,1.754386 10,14,16
0.734142,0.727083,1.785714 11,12,13
0.727083,0.727083,1.785714 10,16,16
0.733115,0.740303,1.818182 7,17,16
0.739371,0.754012,1.851852 9,16,15
0.732051,0.754012,1.851852 10,15,17
0.738404,0.768239,1.886792 7,15,17
0.745002,0.783013,1.923077 11,14,18
0.751859,0.798366,1.960784 15,12,19
0.744108,0.798366,1.960784 10,12,17
0.751084,0.814333,2.000000 10,12,16
0.758345,0.830952,2.040816 11,15,18
0.750277,0.830952,2.040816 13,16,19
0.757672,0.848264,2.083333 12,13,17
